run_id,method,aug,seed,stage,epoch,lr_used,lr_next,train_loss,val_loss,train_base_loss,val_base_loss,train_aux_ce,val_aux_ce,n_train_units,n_val_units,train_batches,val_batches,skipped_batches,val_bacc,val_auc,val_recall_dead,val_recall_alive,val_precision_dead,val_f1_dead
selfcon__simclr__s42,selfcon,simclr,42,contrastive,24,0.00033959198738632514,0.00032725424859373687,1.1228538195292155,1.9394167589854046,1.1228538195292155,1.9394167589854046,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,25,0.00032725424859373687,0.00031470476127563017,0.9166083852450053,1.9829790592193604,0.9166083852450053,1.9829790592193604,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,26,0.00031470476127563017,0.00030197792270443975,0.8505346417427063,1.997251088360706,0.8505346417427063,1.997251088360706,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,27,0.00030197792270443975,0.0002891086162600577,0.8030019402503967,1.8993439114237407,0.8030019402503967,1.8993439114237407,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,28,0.0002891086162600577,0.00027613211581691336,0.8707777619361877,1.8302983289741608,0.8707777619361877,1.8302983289741608,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,29,0.00027613211581691336,0.00026308398906073593,0.5871800740559896,1.775080726807376,0.5871800740559896,1.775080726807376,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,30,0.00026308398906073593,0.00025000000000000006,0.5980518738428752,1.7247823606054467,0.5980518738428752,1.7247823606054467,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,31,0.00025000000000000006,0.00023691601093926408,0.4376647253831228,1.6191068988248527,0.4376647253831228,1.6191068988248527,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,32,0.00023691601093926408,0.00022386788418308668,0.7053082446257274,1.6066833892500545,0.7053082446257274,1.6066833892500545,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,33,0.00022386788418308668,0.0002108913837399423,0.5201520164807637,1.574222385165203,0.5201520164807637,1.574222385165203,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,34,0.0002108913837399423,0.00019802207729556018,0.8549279610315959,1.494730081902929,0.8549279610315959,1.494730081902929,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,35,0.00019802207729556018,0.00018529523872436987,0.7490991870562236,1.4820345266755806,0.7490991870562236,1.4820345266755806,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,36,0.00018529523872436987,0.0001727457514062632,0.5759632925192515,1.4909766452858246,0.5759632925192515,1.4909766452858246,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,37,0.0001727457514062632,0.00016040801261367496,0.5708728909492493,1.486183736697737,0.5708728909492493,1.486183736697737,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,38,0.00016040801261367496,0.00014831583923105,0.7105633417765299,1.4718735742281719,0.7105633417765299,1.4718735742281719,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,39,0.00014831583923105,0.00013650237506511334,0.5440710167090098,1.4484143522848565,0.5440710167090098,1.4484143522848565,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,40,0.00013650237506511334,0.00012500000000000008,0.5135884086290995,1.4434653822197971,0.5135884086290995,1.4434653822197971,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,41,0.00012500000000000008,0.00011384024124624333,0.5973346640666326,1.4269792696079575,0.5973346640666326,1.4269792696079575,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,42,0.00011384024124624333,0.00010305368692688177,0.5003743896881739,1.4277239872748593,0.5003743896881739,1.4277239872748593,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,43,0.00010305368692688177,9.26699022375407e-05,0.5763173619906108,1.3776749271944344,0.5763173619906108,1.3776749271944344,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,44,9.26699022375407e-05,8.271734841028555e-05,0.44777845541636146,1.354634386947356,0.44777845541636146,1.354634386947356,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,45,8.271734841028555e-05,7.322330470336315e-05,0.6486514846483866,1.347522408129221,0.6486514846483866,1.347522408129221,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,46,7.322330470336315e-05,6.421379363065149e-05,0.45659123063087464,1.3370892908199723,0.45659123063087464,1.3370892908199723,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,47,6.421379363065149e-05,5.5713509635757295e-05,0.37407068312168124,1.314141502581447,0.37407068312168124,1.314141502581447,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,48,5.5713509635757295e-05,4.774575140626318e-05,0.367515974243482,1.31428799643574,0.367515974243482,1.31428799643574,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,49,4.774575140626318e-05,4.0332358013644026e-05,0.3128800903757413,1.3169252671391132,0.3128800903757413,1.3169252671391132,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,50,4.0332358013644026e-05,3.349364905389033e-05,0.35994155605634054,1.3270679073161389,0.35994155605634054,1.3270679073161389,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,51,3.349364905389033e-05,2.724836895290806e-05,0.4203638950983683,1.3086470437337117,0.4203638950983683,1.3086470437337117,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,52,2.724836895290806e-05,2.161363558934976e-05,0.37028145988782246,1.307872035417212,0.37028145988782246,1.307872035417212,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,53,2.161363558934976e-05,1.6604893375699568e-05,0.2771674493948619,1.3190314109066883,0.2771674493948619,1.3190314109066883,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,54,1.6604893375699568e-05,1.2235870926211619e-05,0.34606391986211144,1.3419401911367852,0.34606391986211144,1.3419401911367852,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,55,1.2235870926211619e-05,8.518543427732923e-06,0.2855993628501892,1.3147749232958599,0.2855993628501892,1.3147749232958599,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,56,8.518543427732923e-06,5.463099816548579e-06,0.4163301448027293,1.3176669966743653,0.4163301448027293,1.3176669966743653,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,57,5.463099816548579e-06,3.077914851215586e-06,0.4474699596563975,1.3157552006732987,0.4474699596563975,1.3157552006732987,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,58,3.077914851215586e-06,1.3695261579316502e-06,0.23993589182694752,1.3107695766242153,0.23993589182694752,1.3107695766242153,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,59,1.3695261579316502e-06,3.4261631135654184e-07,0.5116599331299464,1.3224228871874062,0.5116599331299464,1.3224228871874062,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,contrastive,60,3.4261631135654184e-07,0.0,0.39938984711964926,1.2946292585637196,0.39938984711964926,1.2946292585637196,,,240,166,4,3,0,,,,,,
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,1,0.001,0.000998458666866564,0.6726350919744654,0.712191160640141,0.6726350919744654,0.712191160640141,,,120,83,4,3,0,0.5445,0.6527,0.9091,0.18,0.4225,0.5769
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,2,0.000998458666866564,0.0009938441702975688,0.5210986830715387,0.6551403160342534,0.5210986830715387,0.6551403160342534,,,120,83,4,3,0,0.6691,0.6715,0.8182,0.52,0.5294,0.6429
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,3,0.0009938441702975688,0.0009861849601988382,0.4370049940725945,0.665130195114951,0.4370049940725945,0.665130195114951,,,120,83,4,3,0,0.6839,0.6915,0.7879,0.58,0.5532,0.65
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,4,0.0009861849601988382,0.0009755282581475767,0.38080453396892533,0.6772634817566147,0.38080453396892533,0.6772634817566147,,,120,83,4,3,0,0.6539,0.7067,0.7879,0.52,0.52,0.6265
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,5,0.0009755282581475767,0.0009619397662556432,0.3464739344835517,0.6901201954968463,0.3464739344835517,0.6901201954968463,,,120,83,4,3,0,0.6539,0.72,0.7879,0.52,0.52,0.6265
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,6,0.0009619397662556432,0.0009455032620941838,0.31592396546149565,0.6943055621641028,0.31592396546149565,0.6943055621641028,,,120,83,4,3,0,0.6739,0.7309,0.7879,0.56,0.5417,0.642
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,7,0.0009455032620941838,0.000926320082177046,0.30455499431994904,0.700396790842371,0.30455499431994904,0.700396790842371,,,120,83,4,3,0,0.6939,0.7406,0.7879,0.6,0.5652,0.6582
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,8,0.000926320082177046,0.0009045084971874736,0.2825994667456593,0.7037260600395566,0.2825994667456593,0.7037260600395566,,,120,83,4,3,0,0.6839,0.7491,0.7879,0.58,0.5532,0.65
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,9,0.0009045084971874736,0.0008802029828000154,0.27971820949141807,0.7122755522381518,0.27971820949141807,0.7122755522381518,,,120,83,4,3,0,0.6639,0.7582,0.7879,0.54,0.5306,0.6341
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,10,0.0008802029828000154,0.0008535533905932736,0.2563000450401329,0.7104727494275301,0.2563000450401329,0.7104727494275301,,,120,83,4,3,0,0.6839,0.7655,0.7879,0.58,0.5532,0.65
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,11,0.0008535533905932736,0.0008247240241650918,0.26371747039312843,0.7136439147329138,0.26371747039312843,0.7136439147329138,,,120,83,4,3,0,0.6839,0.7709,0.7879,0.58,0.5532,0.65
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,12,0.0008247240241650918,0.0007938926261462365,0.25278694331924245,0.7162431077737764,0.25278694331924245,0.7162431077737764,,,120,83,4,3,0,0.6839,0.7715,0.7879,0.58,0.5532,0.65
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,13,0.0007938926261462365,0.0007612492823579742,0.23628871023964995,0.719442869355005,0.23628871023964995,0.719442869355005,,,120,83,4,3,0,0.6839,0.7727,0.7879,0.58,0.5532,0.65
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,14,0.0007612492823579742,0.0007269952498697732,0.24078945150750833,0.7241865616225593,0.24078945150750833,0.7241865616225593,,,120,83,4,3,0,0.6839,0.7752,0.7879,0.58,0.5532,0.65
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,15,0.0007269952498697732,0.0006913417161825447,0.2365164950138055,0.7282130163016801,0.2365164950138055,0.7282130163016801,,,120,83,4,3,0,0.6739,0.7758,0.7879,0.56,0.5417,0.642
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,16,0.0006913417161825447,0.0006545084971874736,0.22780741654200845,0.7287499462791895,0.22780741654200845,0.7287499462791895,,,120,83,4,3,0,0.6739,0.7745,0.7879,0.56,0.5417,0.642
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,17,0.0006545084971874736,0.0006167226819279527,0.22591984429915327,0.7313294978882667,0.22591984429915327,0.7313294978882667,,,120,83,4,3,0,0.7139,0.7745,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,18,0.0006167226819279527,0.0005782172325201154,0.22614744494062128,0.7304669961881542,0.22614744494062128,0.7304669961881542,,,120,83,4,3,0,0.6939,0.7776,0.7879,0.6,0.5652,0.6582
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,19,0.0005782172325201154,0.0005392295478639224,0.21193142758510075,0.7327783110478948,0.21193142758510075,0.7327783110478948,,,120,83,4,3,0,0.7139,0.777,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,20,0.0005392295478639224,0.0004999999999999999,0.2138832294940247,0.7342988242709254,0.2138832294940247,0.7342988242709254,,,120,83,4,3,0,0.7139,0.7764,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,21,0.0004999999999999999,0.0004607704521360775,0.21160198907813074,0.7363291702602671,0.21160198907813074,0.7363291702602671,,,120,83,4,3,0,0.7139,0.777,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,22,0.0004607704521360775,0.0004217827674798846,0.22135759836058003,0.7377054616120456,0.22135759836058003,0.7377054616120456,,,120,83,4,3,0,0.7139,0.7794,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,23,0.0004217827674798846,0.0003832773180720472,0.20590068522761318,0.7387292444019766,0.20590068522761318,0.7387292444019766,,,120,83,4,3,0,0.7139,0.7794,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,24,0.0003832773180720472,0.0003454915028125262,0.20529186490813534,0.7409723721326339,0.20529186490813534,0.7409723721326339,,,120,83,4,3,0,0.7139,0.7794,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,25,0.0003454915028125262,0.00030865828381745506,0.1991459317523304,0.7429908763340299,0.1991459317523304,0.7429908763340299,,,120,83,4,3,0,0.7139,0.7782,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,26,0.00030865828381745506,0.0002730047501302265,0.2040610306846702,0.744193011738099,0.2040610306846702,0.744193011738099,,,120,83,4,3,0,0.7139,0.7788,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,27,0.0002730047501302265,0.0002387507176420255,0.19401863702328576,0.7467078048149528,0.19401863702328576,0.7467078048149528,,,120,83,4,3,0,0.7139,0.7764,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,28,0.0002387507176420255,0.0002061073738537634,0.20471596183768098,0.7484250354432459,0.20471596183768098,0.7484250354432459,,,120,83,4,3,0,0.7139,0.7758,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,29,0.0002061073738537634,0.00017527597583490815,0.20197078680325686,0.7494719442326938,0.20197078680325686,0.7494719442326938,,,120,83,4,3,0,0.7139,0.7764,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,30,0.00017527597583490815,0.0001464466094067262,0.20133761226715297,0.7501463765080929,0.20133761226715297,0.7501463765080929,,,120,83,4,3,0,0.7139,0.7764,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,31,0.0001464466094067262,0.00011979701719998447,0.19877853285104738,0.7507712307802402,0.19877853285104738,0.7507712307802402,,,120,83,4,3,0,0.7139,0.7776,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,32,0.00011979701719998447,9.549150281252627e-05,0.19694384899704004,0.751236554012026,0.19694384899704004,0.751236554012026,,,120,83,4,3,0,0.7139,0.7776,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,33,9.549150281252627e-05,7.367991782295387e-05,0.1923566380118054,0.7514667560641978,0.1923566380118054,0.7514667560641978,,,120,83,4,3,0,0.7139,0.7782,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,34,7.367991782295387e-05,5.4496737905816076e-05,0.20686546430915342,0.7516325218984382,0.20686546430915342,0.7516325218984382,,,120,83,4,3,0,0.7139,0.7782,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,35,5.4496737905816076e-05,3.806023374435661e-05,0.20031047121142653,0.7517567379267671,0.20031047121142653,0.7517567379267671,,,120,83,4,3,0,0.7139,0.7782,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,36,3.806023374435661e-05,2.447174185242322e-05,0.1955931159086798,0.7518561357872594,0.1955931159086798,0.7518561357872594,,,120,83,4,3,0,0.7139,0.7776,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s42,selfcon,simclr,42,selfcon_probe,37,2.447174185242322e-05,1.3815039801161714e-05,0.19505250278848418,0.7519749508347001,0.19505250278848418,0.7519749508347001,,,120,83,4,3,0,0.7139,0.7776,0.7879,0.64,0.5909,0.6753
selfcon__simclr__s43,selfcon,simclr,43,contrastive,1,0.0005,0.0004996573836886434,3.251544443766276,3.2386063897466086,3.251544443766276,3.2386063897466086,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,2,0.0004996573836886434,0.0004986304738420682,2.962591854731242,3.203204723725836,2.962591854731242,3.203204723725836,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,3,0.0004986304738420682,0.0004969220851487844,2.506161991755168,2.8875010128480842,2.506161991755168,2.8875010128480842,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,4,0.0004969220851487844,0.0004945369001834514,2.3957881768544516,2.916411787630564,2.3957881768544516,2.916411787630564,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,5,0.0004945369001834514,0.0004914814565722671,2.356019957860311,2.8942699719624345,2.356019957860311,2.8942699719624345,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,6,0.0004914814565722671,0.00048776412907378846,2.2050514539082844,2.631223333887307,2.2050514539082844,2.631223333887307,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,7,0.00048776412907378846,0.00048339510662430044,1.8261058727900188,2.7239061637097093,1.8261058727900188,2.7239061637097093,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,8,0.00048339510662430044,0.0004783863644106502,2.121428688367208,2.4577710513609,2.121428688367208,2.4577710513609,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,9,0.0004783863644106502,0.00047275163104709196,1.649867304166158,2.3392147127404272,1.649867304166158,2.3392147127404272,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,10,0.00047275163104709196,0.00046650635094610973,1.4875491698582968,2.4374236256243234,1.4875491698582968,2.4374236256243234,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,11,0.00046650635094610973,0.00045966764198635603,1.4483073155085247,2.3741890062768776,1.4483073155085247,2.3741890062768776,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,12,0.00045966764198635603,0.0004522542485937369,1.7396498600641885,2.309506873050368,1.7396498600641885,2.309506873050368,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,13,0.0004522542485937369,0.00044428649036424276,1.3544282476107279,2.3394098712737303,1.3544282476107279,2.3394098712737303,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,14,0.00044428649036424276,0.0004357862063693486,1.6012293696403503,2.251911513776664,1.6012293696403503,2.251911513776664,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,15,0.0004357862063693486,0.00042677669529663696,1.2950247923533122,2.505711724959224,1.2950247923533122,2.505711724959224,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,16,0.00042677669529663696,0.0004172826515897146,1.5318783839543662,2.691307145428945,1.5318783839543662,2.691307145428945,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,17,0.0004172826515897146,0.0004073300977624594,1.4195064942042033,2.1997858644968056,1.4195064942042033,2.1997858644968056,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,18,0.0004073300977624594,0.0003969463130731183,1.2856995979944865,2.126115635216954,1.2856995979944865,2.126115635216954,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,19,0.0003969463130731183,0.0003861597587537568,1.1829538424809773,2.085574106997754,1.1829538424809773,2.085574106997754,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,20,0.0003861597587537568,0.000375,1.245615299542745,2.229091420231095,1.245615299542745,2.229091420231095,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,21,0.000375,0.00036349762493488667,1.0816996256510416,2.0904165994690125,1.0816996256510416,2.0904165994690125,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,22,0.00036349762493488667,0.0003516841607689501,0.9917214393615723,2.105800437639995,0.9917214393615723,2.105800437639995,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,23,0.0003516841607689501,0.00033959198738632514,0.9680122256278991,2.1857437584773605,0.9680122256278991,2.1857437584773605,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,24,0.00033959198738632514,0.00032725424859373687,1.224183471997579,1.899040905826063,1.224183471997579,1.899040905826063,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,25,0.00032725424859373687,0.00031470476127563017,1.1187213857968648,2.05576880437782,1.1187213857968648,2.05576880437782,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,26,0.00031470476127563017,0.00030197792270443975,0.9278882185618083,2.003087919878672,0.9278882185618083,2.003087919878672,,,240,166,4,3,0,,,,,,
