run_id,method,aug,seed,stage,epoch,lr_used,lr_next,train_loss,val_loss,train_base_loss,val_base_loss,train_aux_ce,val_aux_ce,n_train_units,n_val_units,train_batches,val_batches,skipped_batches,val_bacc,val_auc,val_recall_dead,val_recall_alive,val_precision_dead,val_f1_dead
selfcon__simclr__s43,selfcon,simclr,43,contrastive,22,0.00036349762493488667,0.0003516841607689501,1.0106186469395955,2.504101925585643,1.0106186469395955,2.504101925585643,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,23,0.0003516841607689501,0.00033959198738632514,0.8738293051719666,2.481863113771002,0.8738293051719666,2.481863113771002,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,24,0.00033959198738632514,0.00032725424859373687,1.1361074844996135,1.9799385243151562,1.1361074844996135,1.9799385243151562,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,25,0.00032725424859373687,0.00031470476127563017,0.8840095241864522,1.9052195850625095,0.8840095241864522,1.9052195850625095,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,26,0.00031470476127563017,0.00030197792270443975,0.973360534509023,1.9085710307201706,0.973360534509023,1.9085710307201706,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,27,0.00030197792270443975,0.0002891086162600577,0.7963085651397706,2.0118161454258194,0.7963085651397706,2.0118161454258194,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,28,0.0002891086162600577,0.00027613211581691336,0.7782786885897318,1.9041572134178806,0.7782786885897318,1.9041572134178806,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,29,0.00027613211581691336,0.00026308398906073593,0.7222373207410177,1.8220237550965275,0.7222373207410177,1.8220237550965275,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,30,0.00026308398906073593,0.00025000000000000006,0.9056782285372417,1.7609167443700584,0.9056782285372417,1.7609167443700584,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,31,0.00025000000000000006,0.00023691601093926408,0.5881084362665813,1.759994562849941,0.5881084362665813,1.759994562849941,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,32,0.00023691601093926408,0.00022386788418308668,0.755327453215917,1.8152366187199052,0.755327453215917,1.8152366187199052,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,33,0.00022386788418308668,0.0002108913837399423,0.7174976865450541,1.8653181762580413,0.7174976865450541,1.8653181762580413,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,34,0.0002108913837399423,0.00019802207729556018,0.6713753124078115,1.9162020396037274,0.6713753124078115,1.9162020396037274,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,35,0.00019802207729556018,0.00018529523872436987,1.0001930952072144,1.9572449376784176,1.0001930952072144,1.9572449376784176,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,36,0.00018529523872436987,0.0001727457514062632,0.7559219400087992,1.9622009375009193,0.7559219400087992,1.9622009375009193,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,37,0.0001727457514062632,0.00016040801261367496,0.7359555999437968,1.8321421002767173,0.7359555999437968,1.8321421002767173,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,38,0.00016040801261367496,0.00014831583923105,0.5454365054766337,1.7601008788648858,0.5454365054766337,1.7601008788648858,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,39,0.00014831583923105,0.00013650237506511334,0.50316275258859,1.6761879490082523,0.50316275258859,1.6761879490082523,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,40,0.00013650237506511334,0.00012500000000000008,0.4436342338720957,1.6580157050167221,0.4436342338720957,1.6580157050167221,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,41,0.00012500000000000008,0.00011384024124624333,0.4970732033252716,1.6356774626008,0.4970732033252716,1.6356774626008,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,42,0.00011384024124624333,0.00010305368692688177,0.5619961390892665,1.6001091922622128,0.5619961390892665,1.6001091922622128,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,43,0.00010305368692688177,9.26699022375407e-05,0.4320138017336527,1.587952790490116,0.4320138017336527,1.587952790490116,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,44,9.26699022375407e-05,8.271734841028555e-05,0.4988726039727529,1.573122225612043,0.4988726039727529,1.573122225612043,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,45,8.271734841028555e-05,7.322330470336315e-05,0.4939309140046438,1.53597582679197,0.4939309140046438,1.53597582679197,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,46,7.322330470336315e-05,6.421379363065149e-05,0.4301245093345642,1.5137336771172214,0.4301245093345642,1.5137336771172214,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,47,6.421379363065149e-05,5.5713509635757295e-05,0.26999725997447965,1.4885871841246823,0.26999725997447965,1.4885871841246823,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,48,5.5713509635757295e-05,4.774575140626318e-05,0.46155712405840554,1.5106167836361621,0.46155712405840554,1.5106167836361621,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,49,4.774575140626318e-05,4.0332358013644026e-05,0.32566361625989276,1.495902393237654,0.32566361625989276,1.495902393237654,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,50,4.0332358013644026e-05,3.349364905389033e-05,0.5092680166165034,1.480306955705206,0.5092680166165034,1.480306955705206,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,51,3.349364905389033e-05,2.724836895290806e-05,0.47373125354448953,1.5061452618564468,0.47373125354448953,1.5061452618564468,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,52,2.724836895290806e-05,2.161363558934976e-05,0.44410955210526787,1.4709973751780498,0.44410955210526787,1.4709973751780498,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,53,2.161363558934976e-05,1.6604893375699568e-05,0.2736078053712845,1.4859502358608936,0.2736078053712845,1.4859502358608936,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,54,1.6604893375699568e-05,1.2235870926211619e-05,0.31249286929766334,1.4929660429437477,0.31249286929766334,1.4929660429437477,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,55,1.2235870926211619e-05,8.518543427732923e-06,0.37766315042972565,1.4819839259228074,0.37766315042972565,1.4819839259228074,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,56,8.518543427732923e-06,5.463099816548579e-06,0.6129886428515117,1.493456184145916,0.6129886428515117,1.493456184145916,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,57,5.463099816548579e-06,3.077914851215586e-06,0.4298730373382568,1.4919661599469471,0.4298730373382568,1.4919661599469471,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,58,3.077914851215586e-06,1.3695261579316502e-06,0.33177627126375836,1.4757621259574432,0.33177627126375836,1.4757621259574432,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,59,1.3695261579316502e-06,3.4261631135654184e-07,0.38112652897834776,1.486057403575943,0.38112652897834776,1.486057403575943,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,contrastive,60,3.4261631135654184e-07,0.0,0.3652367154757182,1.5007828057530415,0.3652367154757182,1.5007828057530415,,,240,166,4,3,0,,,,,,
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,1,0.001,0.000998458666866564,0.891791354174228,0.7922350343877385,0.891791354174228,0.7922350343877385,,,120,83,4,3,0,0.4264,0.4121,0.2727,0.58,0.3,0.2857
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,2,0.000998458666866564,0.0009938441702975688,0.6726139335354256,0.688406806421912,0.6726139335354256,0.688406806421912,,,120,83,4,3,0,0.5615,0.6327,0.303,0.82,0.5263,0.3846
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,3,0.0009938441702975688,0.0009861849601988382,0.5346523823999486,0.5958352043463575,0.5346523823999486,0.5958352043463575,,,120,83,4,3,0,0.7342,0.7661,0.8485,0.62,0.5957,0.7
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,4,0.0009861849601988382,0.0009755282581475767,0.46789340378373045,0.5779342585609376,0.46789340378373045,0.5779342585609376,,,120,83,4,3,0,0.7345,0.7903,0.9091,0.56,0.5769,0.7059
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,5,0.0009755282581475767,0.0009619397662556432,0.42472153094503473,0.5494644964751585,0.42472153094503473,0.5494644964751585,,,120,83,4,3,0,0.7288,0.8079,0.7576,0.7,0.625,0.6849
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,6,0.0009619397662556432,0.0009455032620941838,0.38629948720760215,0.5426649373992876,0.38629948720760215,0.5426649373992876,,,120,83,4,3,0,0.7236,0.817,0.7273,0.72,0.6316,0.6761
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,7,0.0009455032620941838,0.000926320082177046,0.3715643918421866,0.541312125346399,0.3715643918421866,0.541312125346399,,,120,83,4,3,0,0.7391,0.823,0.8182,0.66,0.6136,0.7013
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,8,0.000926320082177046,0.0009045084971874736,0.34369321954518656,0.5454124182187189,0.34369321954518656,0.5454124182187189,,,120,83,4,3,0,0.7191,0.8255,0.8182,0.62,0.587,0.6835
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,9,0.0009045084971874736,0.0008802029828000154,0.32631377575006404,0.5315916506897373,0.32631377575006404,0.5315916506897373,,,120,83,4,3,0,0.7691,0.8345,0.8182,0.72,0.6585,0.7297
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,10,0.0008802029828000154,0.0008535533905932736,0.30666045670970926,0.5287973852956798,0.30666045670970926,0.5287973852956798,,,120,83,4,3,0,0.7539,0.8388,0.7879,0.72,0.65,0.7123
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,11,0.0008535533905932736,0.0008247240241650918,0.29763642885603303,0.524416656968296,0.29763642885603303,0.524416656968296,,,120,83,4,3,0,0.7691,0.843,0.8182,0.72,0.6585,0.7297
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,12,0.0008247240241650918,0.0007938926261462365,0.28794451220507583,0.5216312369966645,0.28794451220507583,0.5216312369966645,,,120,83,4,3,0,0.7591,0.8455,0.8182,0.7,0.6429,0.72
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,13,0.0007938926261462365,0.0007612492823579742,0.2683992952025245,0.5219406467332509,0.2683992952025245,0.5219406467332509,,,120,83,4,3,0,0.7591,0.8461,0.8182,0.7,0.6429,0.72
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,14,0.0007612492823579742,0.0007269952498697732,0.2680937614421487,0.5206518654863279,0.2680937614421487,0.5206518654863279,,,120,83,4,3,0,0.7491,0.8479,0.8182,0.68,0.6279,0.7105
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,15,0.0007269952498697732,0.0006913417161825447,0.25765229610665163,0.5196780510456828,0.25765229610665163,0.5196780510456828,,,120,83,4,3,0,0.7591,0.8479,0.8182,0.7,0.6429,0.72
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,16,0.0006913417161825447,0.0006545084971874736,0.25635219189876085,0.5188542992127974,0.25635219189876085,0.5188542992127974,,,120,83,4,3,0,0.7791,0.8509,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,17,0.0006545084971874736,0.0006167226819279527,0.2502247917844587,0.5183326693702475,0.2502247917844587,0.5183326693702475,,,120,83,4,3,0,0.7791,0.8527,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,18,0.0006167226819279527,0.0005782172325201154,0.2603375769324586,0.5188634377152237,0.2603375769324586,0.5188634377152237,,,120,83,4,3,0,0.7791,0.8533,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,19,0.0005782172325201154,0.0005392295478639224,0.2394612339880969,0.5194922065792735,0.2394612339880969,0.5194922065792735,,,120,83,4,3,0,0.7791,0.8527,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,20,0.0005392295478639224,0.0004999999999999999,0.23966673277999226,0.5180417606364549,0.23966673277999226,0.5180417606364549,,,120,83,4,3,0,0.7791,0.8527,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,21,0.0004999999999999999,0.0004607704521360775,0.23297734532487838,0.5174013249717322,0.23297734532487838,0.5174013249717322,,,120,83,4,3,0,0.7791,0.8533,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,22,0.0004607704521360775,0.0004217827674798846,0.22765134123603215,0.5156222187096494,0.22765134123603215,0.5156222187096494,,,120,83,4,3,0,0.7791,0.8539,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,23,0.0004217827674798846,0.0003832773180720472,0.23494028158195712,0.5161228413965427,0.23494028158195712,0.5161228413965427,,,120,83,4,3,0,0.7791,0.8558,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,24,0.0003832773180720472,0.0003454915028125262,0.22729072597153227,0.5169625058181198,0.22729072597153227,0.5169625058181198,,,120,83,4,3,0,0.7891,0.8539,0.8182,0.76,0.6923,0.75
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,25,0.0003454915028125262,0.00030865828381745506,0.22105690796249935,0.5175112173924019,0.22105690796249935,0.5175112173924019,,,120,83,4,3,0,0.7891,0.8552,0.8182,0.76,0.6923,0.75
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,26,0.00030865828381745506,0.0002730047501302265,0.22941576697620564,0.5169769659836178,0.22941576697620564,0.5169769659836178,,,120,83,4,3,0,0.7891,0.8558,0.8182,0.76,0.6923,0.75
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,27,0.0002730047501302265,0.0002387507176420255,0.22776884103676784,0.5170769114729603,0.22776884103676784,0.5170769114729603,,,120,83,4,3,0,0.7891,0.8558,0.8182,0.76,0.6923,0.75
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,28,0.0002387507176420255,0.0002061073738537634,0.22745296888482486,0.5164225942645259,0.22745296888482486,0.5164225942645259,,,120,83,4,3,0,0.7791,0.8564,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,29,0.0002061073738537634,0.00017527597583490815,0.22281039247877626,0.5165298387097543,0.22281039247877626,0.5165298387097543,,,120,83,4,3,0,0.7791,0.8558,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,30,0.00017527597583490815,0.0001464466094067262,0.21294117477475624,0.5163837524331577,0.21294117477475624,0.5163837524331577,,,120,83,4,3,0,0.7791,0.857,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,31,0.0001464466094067262,0.00011979701719998447,0.21944137997536137,0.5156294923357535,0.21944137997536137,0.5156294923357535,,,120,83,4,3,0,0.7791,0.8576,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,32,0.00011979701719998447,9.549150281252627e-05,0.2111845987432031,0.515282725384591,0.2111845987432031,0.515282725384591,,,120,83,4,3,0,0.7791,0.8582,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,33,9.549150281252627e-05,7.367991782295387e-05,0.20902799542973607,0.5153549974632572,0.20902799542973607,0.5153549974632572,,,120,83,4,3,0,0.7791,0.8576,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,34,7.367991782295387e-05,5.4496737905816076e-05,0.22887389391102744,0.5152952783745952,0.22887389391102744,0.5152952783745952,,,120,83,4,3,0,0.7791,0.8582,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,35,5.4496737905816076e-05,3.806023374435661e-05,0.20660042333130424,0.5152119832940564,0.20660042333130424,0.5152119832940564,,,120,83,4,3,0,0.7791,0.8582,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,36,3.806023374435661e-05,2.447174185242322e-05,0.21532210075904848,0.5151341306154888,0.21532210075904848,0.5151341306154888,,,120,83,4,3,0,0.7791,0.8576,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,37,2.447174185242322e-05,1.3815039801161714e-05,0.23478241094541968,0.5151420160025667,0.23478241094541968,0.5151420160025667,,,120,83,4,3,0,0.7791,0.8576,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,38,1.3815039801161714e-05,6.155829702431168e-06,0.2211096472125515,0.5150947120446201,0.2211096472125515,0.5150947120446201,,,120,83,4,3,0,0.7791,0.8576,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,39,6.155829702431168e-06,1.5413331334360176e-06,0.21937574874297733,0.5150770182764718,0.21937574874297733,0.5150770182764718,,,120,83,4,3,0,0.7791,0.8576,0.8182,0.74,0.675,0.7397
selfcon__simclr__s43,selfcon,simclr,43,selfcon_probe,40,1.5413331334360176e-06,0.0,0.21342223305620298,0.515072660705988,0.21342223305620298,0.515072660705988,,,120,83,4,3,0,0.7791,0.8576,0.8182,0.74,0.675,0.7397
selfcon__simclr__s44,selfcon,simclr,44,contrastive,1,0.0005,0.0004996573836886434,3.3642836729685466,3.4050346684743125,3.3642836729685466,3.4050346684743125,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,2,0.0004996573836886434,0.0004986304738420682,3.112919060389201,3.0104784620813576,3.112919060389201,3.0104784620813576,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,3,0.0004986304738420682,0.0004969220851487844,2.6488261381785074,2.7580880429371293,2.6488261381785074,2.7580880429371293,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,4,0.0004969220851487844,0.0004945369001834514,2.524575440088908,2.781665178666632,2.524575440088908,2.781665178666632,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,5,0.0004945369001834514,0.0004914814565722671,2.3114405393600466,2.781100491443312,2.3114405393600466,2.781100491443312,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,6,0.0004914814565722671,0.00048776412907378846,2.4475064436594645,2.547408164265644,2.4475064436594645,2.547408164265644,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,7,0.00048776412907378846,0.00048339510662430044,2.378058393796285,2.525324801364577,2.378058393796285,2.525324801364577,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,8,0.00048339510662430044,0.0004783863644106502,2.167063498497009,2.56694656969553,2.167063498497009,2.56694656969553,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,9,0.0004783863644106502,0.00047275163104709196,2.1393718242645265,2.4628348580325943,2.1393718242645265,2.4628348580325943,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,10,0.00047275163104709196,0.00046650635094610973,1.9871221621831259,2.4510944449757956,1.9871221621831259,2.4510944449757956,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,11,0.00046650635094610973,0.00045966764198635603,1.8326200564702353,2.4860187309334076,1.8326200564702353,2.4860187309334076,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,12,0.00045966764198635603,0.0004522542485937369,1.7663272380828858,2.405937519418188,1.7663272380828858,2.405937519418188,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,13,0.0004522542485937369,0.00044428649036424276,1.7009713967641196,2.3751255431807183,1.7009713967641196,2.3751255431807183,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,14,0.00044428649036424276,0.0004357862063693486,1.3731569528579712,2.3265531838658347,1.3731569528579712,2.3265531838658347,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,15,0.0004357862063693486,0.00042677669529663696,1.3101656595865885,2.48003769495401,1.3101656595865885,2.48003769495401,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,16,0.00042677669529663696,0.0004172826515897146,1.7192489465077718,2.292081502546747,1.7192489465077718,2.292081502546747,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,17,0.0004172826515897146,0.0004073300977624594,1.6013822436332703,2.1518074819840582,1.6013822436332703,2.1518074819840582,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,18,0.0004073300977624594,0.0003969463130731183,1.6273805538813273,2.2708708406930946,1.6273805538813273,2.2708708406930946,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,19,0.0003969463130731183,0.0003861597587537568,1.285428245862325,2.289938007492617,1.285428245862325,2.289938007492617,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,20,0.0003861597587537568,0.000375,1.302683961391449,2.102886507310063,1.302683961391449,2.102886507310063,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,21,0.000375,0.00036349762493488667,1.1688552061716715,2.0546461013426263,1.1688552061716715,2.0546461013426263,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,22,0.00036349762493488667,0.0003516841607689501,1.2127472758293152,2.016842254673142,1.2127472758293152,2.016842254673142,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,23,0.0003516841607689501,0.00033959198738632514,1.1709418535232543,2.133155651839383,1.1709418535232543,2.133155651839383,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,24,0.00033959198738632514,0.00032725424859373687,1.44189457098643,2.0770566262394548,1.44189457098643,2.0770566262394548,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,25,0.00032725424859373687,0.00031470476127563017,0.8113053381443024,2.0913783254393614,0.8113053381443024,2.0913783254393614,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,26,0.00031470476127563017,0.00030197792270443975,1.0645912329355876,2.0347848240151465,1.0645912329355876,2.0347848240151465,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,27,0.00030197792270443975,0.0002891086162600577,0.9304776549339294,1.8448042007813972,0.9304776549339294,1.8448042007813972,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,28,0.0002891086162600577,0.00027613211581691336,1.0142916639645894,1.7059517509966011,1.0142916639645894,1.7059517509966011,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,29,0.00027613211581691336,0.00026308398906073593,0.707880167166392,1.7304460901811898,0.707880167166392,1.7304460901811898,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,30,0.00026308398906073593,0.00025000000000000006,0.8135679264863332,1.8627291630549603,0.8135679264863332,1.8627291630549603,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,31,0.00025000000000000006,0.00023691601093926408,0.8854778826236724,1.8935740439288586,0.8854778826236724,1.8935740439288586,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,32,0.00023691601093926408,0.00022386788418308668,0.7230710506439209,1.6220416232764003,0.7230710506439209,1.6220416232764003,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,33,0.00022386788418308668,0.0002108913837399423,0.8126864771048228,1.5268900968942298,0.8126864771048228,1.5268900968942298,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,34,0.0002108913837399423,0.00019802207729556018,0.7407599906126658,1.525122057960694,0.7407599906126658,1.525122057960694,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,35,0.00019802207729556018,0.00018529523872436987,0.8703130125999451,1.555468132696956,0.8703130125999451,1.555468132696956,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,36,0.00018529523872436987,0.0001727457514062632,0.5824581861495972,1.5758944706744458,0.5824581861495972,1.5758944706744458,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,37,0.0001727457514062632,0.00016040801261367496,0.4891278068224589,1.572204170456852,0.4891278068224589,1.572204170456852,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,38,0.00016040801261367496,0.00014831583923105,0.8536266605059306,1.5441827386258595,0.8536266605059306,1.5441827386258595,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,39,0.00014831583923105,0.00013650237506511334,0.6331215858459472,1.5199276510491428,0.6331215858459472,1.5199276510491428,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,40,0.00013650237506511334,0.00012500000000000008,0.44713434179623923,1.5006006783749684,0.44713434179623923,1.5006006783749684,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,41,0.00012500000000000008,0.00011384024124624333,0.4812330623467763,1.5012341938823102,0.4812330623467763,1.5012341938823102,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,42,0.00011384024124624333,0.00010305368692688177,0.4452341059843699,1.4854967163269779,0.4452341059843699,1.4854967163269779,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,43,0.00010305368692688177,9.26699022375407e-05,0.33366049925486246,1.4995627431984406,0.33366049925486246,1.4995627431984406,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,44,9.26699022375407e-05,8.271734841028555e-05,0.48790059983730316,1.4477835541748139,0.48790059983730316,1.4477835541748139,,,240,166,4,3,0,,,,,,
selfcon__simclr__s44,selfcon,simclr,44,contrastive,45,8.271734841028555e-05,7.322330470336315e-05,0.5104142089684804,1.404678252088018,0.5104142089684804,1.404678252088018,,,240,166,4,3,0,,,,,,
